Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Le Meridien Houston Downtown,Houston,821.0,8.1,4,210.0,8.9,8.7,8.6,8.8,8.0,8.5,9.4,1.6,0.04,15.0,7,2,True
Aloft Houston by the Galleria,Houston,747.0,7.7,3,799.0,9.0,8.1,8.4,8.1,7.7,7.8,7.8,5.0,8.0,21.0,6,2,True
JW Marriott Houston Downtown,Houston,955.0,8.5,5,578.0,8.9,9.2,9.1,9.1,8.3,8.9,9.1,1.4,0.1,15.0,9,2,True
GreenTree  - Houston Hobby Airport,Houston,340.0,7.9,3,1423.0,8.2,8.3,8.6,8.3,8.2,8.0,8.8,12.0,9.0,2.5,7,2,True
The St. Regis Houston,Houston,1817.0,8.5,5,63.0,9.0,8.8,9.1,8.9,7.7,8.4,6.3,3.1,6.0,20.0,5,3,True
 ZaZa Houston Memorial City,Houston,1230.0,9.0,4,372.0,9.2,9.5,9.2,9.5,8.7,9.3,9.5,11.0,0.015,29.0,5,1,True
Sonesta Simply Suites Houston CityCentre I-10 West,Houston,309.0,8.2,3,326.0,9.2,8.5,8.9,8.4,8.6,8.1,8.3,10.0,0.017,31.0,6,1,True
Comfort Suites Northwest Houston At Beltway 8,Houston,368.0,8.9,3,439.0,8.8,9.1,9.2,9.2,9.0,9.1,8.2,13.0,0.02,22.0,6,5,False
Quality Inn and Suites NRG Park - Medical Center,Houston,201.0,5.0,3,377.0,7.3,5.7,6.9,5.9,5.8,5.2,5.8,5.0,0.9,14.0,4,2,True
Hilton Garden Inn Houston NW America Plaza,Houston,407.0,7.9,3,212.0,8.6,8.6,8.3,8.6,8.2,8.5,7.1,0.015,0.017,24.0,5,2,True
Wingate by Wyndham Houston Near Bush Intercontinental,Houston,231.0,7.1,2,25.0,7.7,7.5,7.8,8.1,8.2,7.3,8.8,0.019,12.0,6.0,4,4,False
Sleep Inn & Suites near Westchase,Houston,225.0,7.7,3,715.0,8.3,8.4,8.0,8.2,8.2,8.0,8.7,13.0,0.016,30.0,6,1,True
Fairfield Inn by Marriott Houston Northwest/Willowbrook,Houston,291.0,8.6,3,186.0,8.9,9.1,8.5,9.0,8.8,8.9,7.2,13.0,0.02,21.0,7,1,False
 Granduca Houston,Houston,1469.0,8.7,5,126.0,9.5,9.2,9.0,9.3,7.8,9.0,9.4,4.0,8.0,22.0,5,6,True
Extended Stay America Suites - Houston - Galleria - Westheimer,Houston,263.0,6.9,2,505.0,8.5,7.0,8.2,7.2,7.3,6.9,7.4,3.9,6.0,20.0,6,1,True
Hampton Inn Houston Near the Galleria,Houston,424.0,7.7,3,644.0,8.9,7.8,8.2,8.0,7.7,7.6,7.0,3.4,7.0,21.0,7,2,True
La Quinta by Wyndham Houston - Westchase,Houston,347.0,7.8,3,593.0,8.5,8.2,8.4,8.3,8.1,8.0,7.6,12.0,0.015,29.0,4,2,True
Comfort Suites Houston West At Clay Road,Houston,234.0,7.6,3,231.0,8.4,8.1,8.3,8.1,8.0,7.9,8.1,13.0,0.018,28.0,7,2,False
Americas Best Value Inn & Suites Northeast Houston I-610,Houston,240.0,8.6,2,135.0,8.2,9.0,8.5,9.0,8.9,8.8,7.0,9.0,6.0,18.0,3,2,False
La Quinta by Wyndham Houston NW Brookhollow,Houston,260.0,7.2,3,711.0,7.9,7.5,8.1,7.6,7.7,7.3,8.1,8.0,9.0,23.0,4,1,True
DoubleTree by Hilton Houston Medical Center  & Suites,Houston,554.0,7.1,4,1055.0,8.5,7.8,7.7,7.8,7.2,7.4,8.4,2.2,0.4,14.0,7,2,True
Hilton Garden Inn Houston/Bush Intercontinental Airport,Houston,468.0,7.7,3,70.0,8.5,8.3,8.3,8.4,7.9,8.4,7.92749140893471,0.02,13.0,4.7,7,1,True
Home2 Suites Houston Westchase,Houston,318.0,8.3,3,255.0,8.9,8.8,8.7,8.8,8.7,8.6,7.7,12.0,0.017,30.0,5,1,True
Best Western Plus Sam Houston Inn & Suites,Houston,220.0,7.7,3,169.0,8.2,7.9,8.5,8.1,8.1,7.9,8.2,13.0,0.019,21.0,8,1,False
Americas Best Value Inn-Near NRG Park/Medical Center,Houston,532.0,7.5,3,114.0,8.4,7.8,8.4,7.6,7.8,7.6,7.9,3.0,1.1,14.0,4,1,False
JW Marriott Houston by the Galleria,Houston,893.0,8.4,4,215.0,9.3,8.9,8.8,9.0,8.1,8.5,7.92749140893471,4.8,7.0,21.0,7,1,False
Comfort Suites near Westchase on Beltway 8,Houston,244.0,7.9,3,744.0,8.5,8.4,8.3,8.4,8.3,8.1,7.7,13.0,14.0,28.0,8,2,False
SpringHill Suites Houston Hobby Airport,Houston,347.0,8.5,3,115.0,8.4,8.8,8.9,8.6,8.7,8.6,8.3,12.0,9.0,2.4,7,1,False
Grand Villa Inn Galleria,Houston,235.0,6.4,2,88.0,7.5,7.3,7.2,7.0,6.9,6.7,7.5,5.0,8.0,22.0,5,3,False
Super 8 by Wyndham Houston NW Beltway 8,Houston,175.0,8.5,3,185.0,8.7,8.8,8.7,8.8,8.7,8.8,10.0,0.015,0.018,22.0,6,1,True
Best Western Plus Downtown Inn & Suites,Houston,544.0,8.7,3,330.0,8.6,9.0,9.1,9.0,8.4,8.9,8.4,2.5,1.0,16.0,7,1,False
Home2 Suites At The Galleria,Houston,432.0,8.7,3,206.0,9.1,9.0,8.6,9.0,8.6,8.9,8.6,4.1,7.0,21.0,5,1,True
DoubleTree by Hilton  Houston Hobby Airport,Houston,461.0,8.1,3,135.0,8.7,8.7,8.5,8.7,7.9,8.4,7.92749140893471,10.0,8.0,1.8,7,1,False
TownePlace Suites Houston Brookhollow,Houston,257.0,7.7,3,71.0,8.7,8.5,8.5,8.3,8.1,8.2,8.3,10.0,12.0,22.0,7,1,True
"Crowne Plaza Houston Med Ctr-Galleria Area, an IHG ",Houston,519.0,6.5,4,189.0,7.9,7.4,7.7,7.5,6.7,6.8,7.3,3.0,3.0,17.0,7,2,True
"The Chifley Houston, Tapestry Collection by Hilton",Houston,581.0,7.6,4,301.0,9.0,7.8,8.1,8.0,7.6,7.5,7.92749140893471,4.0,7.0,21.0,9,2,True
