Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Hampton Inn & Suites Orlando-John Young Parkway/South Park,Orlando,570.0,8.8,2,505.0,9.0,9.2,9.2,9.2,8.9,9.0,8.2,10.0,6.0,12.0,7,2,True
Quality Inn & Suites Near the Theme Parks,Orlando,335.0,7.6,3,1254.0,8.9,7.9,8.3,8.0,8.0,7.6,7.7,7.0,9.0,14.0,4,3,False
Aloft Orlando International Drive,Orlando,419.0,8.5,3,382.0,9.1,9.0,8.7,8.8,8.6,8.9,8.2,11.0,8.0,15.0,5,2,True
La Quinta Inn & Suites by Wyndham Orlando I-Drive Theme Parks,Orlando,479.0,8.6,3,2304.0,9.2,9.0,8.9,9.0,8.8,8.9,9.0,10.0,7.0,15.0,6,1,True
"Castle , Autograph Collection by Marriott",Orlando,739.0,8.2,4,1451.0,9.3,8.6,9.0,8.7,8.2,8.4,8.2,11.0,10.0,16.0,9,2,True
Hampton Inn Orlando Near Universal Blv/International Dr,Orlando,490.0,7.5,3,1104.0,8.8,7.9,8.3,8.0,7.8,7.8,6.5,9.0,9.0,16.0,6,2,True
SpringHill Suites by Marriott Orlando Theme Parks/Lake Buena Vista,Orlando,492.0,8.8,3,922.0,9.3,9.1,8.8,9.0,8.9,9.1,8.2,11.0,10.0,19.0,6,2,False
Embassy Suites by Hilton Orlando International Drive ICON Park,Orlando,851.0,8.4,3,3140.0,9.3,8.6,8.9,8.7,8.4,8.5,8.3,11.0,10.0,17.0,9,2,True
Extended Stay America Suites - Orlando - Convention Center - Universal Blvd,Orlando,408.0,7.3,2,487.0,8.8,7.7,8.2,7.7,7.7,7.4,6.9,11.0,10.0,16.0,4,1,True
Best Western Airport Inn & Suites,Orlando,356.0,7.2,3,888.0,8.0,7.5,8.0,7.6,7.4,7.3,7.5,10.0,1.1,6.0,7,3,False
Hilton Garden Inn Orlando East - UCF Area,Orlando,464.0,8.4,3,272.0,8.9,8.8,8.9,8.7,8.4,8.5,8.074122807017542,11.0,0.015,13.0,7,1,True
La Quinta by Wyndham Orlando I Drive/Conv Center,Orlando,617.0,7.5,3,952.0,9.1,7.6,8.3,7.7,7.7,7.5,8.0,11.0,10.0,16.0,6,2,True
Embassy Suites by Hilton Orlando North,Orlando,493.0,7.9,3,377.0,8.9,8.1,8.5,8.2,7.8,8.0,8.6,8.0,2.9,14.0,7,3,True
Ramada by Wyndham Altamonte Springs,Orlando,275.0,6.6,3,448.0,8.0,7.0,8.2,7.1,6.9,6.6,8.0,8.0,3.4,14.0,4,1,False
TownePlace Suites by Marriott Orlando Altamonte Springs/Maitland,Orlando,493.0,8.7,3,125.0,9.0,9.2,9.1,9.0,8.8,9.0,9.6,8.0,3.3,14.0,9,2,True
SpringHill Suites by Marriott Orlando at SeaWorld,Orlando,725.0,8.2,3,1395.0,9.2,8.6,8.7,8.6,8.3,8.5,8.074122807017542,11.0,8.0,15.0,7,6,False
Four Points by Sheraton Orlando International Drive,Orlando,546.0,7.9,3,2090.0,9.2,8.2,8.3,8.2,8.0,8.0,8.6,9.0,9.0,16.0,7,2,False
Home2 Suites By Hilton Orlando South Park,Orlando,528.0,8.9,3,373.0,9.1,9.2,9.2,9.1,8.8,9.2,8.4,10.0,6.0,12.0,6,2,True
Country Inn & Suites by Radisson Near Universal,Orlando,336.0,6.8,3,2172.0,8.6,7.0,7.9,7.2,7.2,6.9,7.3,10.0,10.0,16.0,5,3,False
Comfort Inn International Drive,Orlando,406.0,7.0,3,1718.0,8.7,7.3,8.3,7.4,7.4,7.1,8.1,11.0,10.0,17.0,6,3,False
Homewood Suites by Hilton Orlando Airport,Orlando,969.0,8.6,3,125.0,9.2,9.0,9.2,9.0,8.6,8.9,9.8,12.0,6.0,4.6,6,1,True
Element Orlando Universal Blvd.,Orlando,584.0,8.7,3,388.0,9.4,9.0,9.0,9.1,8.8,9.1,9.1,11.0,10.0,16.0,5,2,True
Courtyard by Marriott Orlando East/UCF Area,Orlando,398.0,8.3,3,116.0,8.6,8.5,9.1,8.5,8.0,8.2,8.8,10.0,14.0,13.0,7,1,False
